nomem_encr;cd22o_m;cd22o091;cd22o092;cd22o003;cd22o005;cd22o093;cd22o008;cd22o009;cd22o010;cd22o088;cd22o012;cd22o013;cd22o014;cd22o015;cd22o083;cd22o018;cd22o019;cd22o020;cd22o021;cd22o024;cd22o025;cd22o026;cd22o027;cd22o028;cd22o029;cd22o030;cd22o094;cd22o033;cd22o034;cd22o035;cd22o036;cd22o038;cd22o039;cd22o041;cd22o089;cd22o042;cd22o043;cd22o044;cd22o045;cd22o046;cd22o047;cd22o048;cd22o049;cd22o050;cd22o090;cd22o051;cd22o052;cd22o053;cd22o054;cd22o058;cd22o060;cd22o061;cd22o062;cd22o063;cd22o095;cd22o066;cd22o084;cd22o085;cd22o069;cd22o096;cd22o072;cd22o073;cd22o074;cd22o075;cd22o076;cd22o077;cd22o078;cd22o079;cd22o080;cd22o081;cd22o082
896380;202207;8;7;3; ; ; ; ; ; ; ; ;2021;1;550000;1;-9;1;-9;775000;660000;1;1;-9; ;3; ; ;8;2;2021;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;17/07/2022;17:14:24;17/07/2022;17:16:42;138
896417;202207;8;7;1; ;1;624;2; ;1;1;310; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2019;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;17/07/2022;14:37:33;17/07/2022;14:41:36;243
896461;202207;8;7;4;1;1;340;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2022;5;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;2;2;12/07/2022;10:12:20;12/07/2022;11:29:04;4604
896466;202207;9;8;3; ; ; ; ; ; ; ; ;2005;1;-9;1;-9;1;-9;550000;240000;1;1;435000;-9;3; ; ;4;2;2005;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;5;5;4;10/07/2022;10:36:15;10/07/2022;10:42:27;372
896502;202207;4;6;3; ; ; ; ; ; ; ; ;1976;2; ; ; ; ; ;-9;100000;2;1;-9; ;3; ; ;4;2;1977;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;3;2; ;-9; ; ; ; ;2; ; ;3;3;4;4;4;05/07/2022;12:08:05;05/07/2022;12:10:43;158
896518;202207;7;5;1; ;1;636;2; ;1;1;303; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2006;4;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;05/07/2022;14:59:56;05/07/2022;15:02:51;175
896527;202207;6;6;1; ;1;500;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2004;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;4;4;4;11/07/2022;12:29:07;11/07/2022;12:31:14;127
896548;202207;8;9;3; ; ; ; ; ; ; ; ;2016;1;-8;1;-8;1;-8;475000;285000;1;1;-9; ;2; ; ;5;2;2016;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;5;3;5;5;11/07/2022;14:06:00;11/07/2022;14:29:35;1415
896578;202207;8;8;3; ; ; ; ; ; ; ; ;2007;1;48000;2; ;1;879;450000;422500;1;1;404000;2022;2; ; ;6;1;2007;1;2;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;2;3;04/07/2022;16:35:59;04/07/2022;16:50:56;897
896603;202207;5;1;1; ;1;930;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2019;5;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;3;3;3;25/07/2022;15:22:55;25/07/2022;15:24:12;77
896615;202207;2;7;3; ; ; ; ; ; ; ; ;1987;1;-8;1;-8;1;-8;210000;88000;2;1;-8; ;3; ; ;4;2;1987;4;2;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;5;5;24/07/2022;10:10:52;24/07/2022;10:15:34;282
896641;202207;8;7;1; ;1;462;2; ;1;1;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2021;5;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;4;11/07/2022;14:30:01;11/07/2022;14:34:05;244
896649;202207;0;0;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;1994;4;2;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;12/07/2022;20:00:17;12/07/2022;20:02:41;144
896657;202207;7;7;3; ; ; ; ; ; ; ; ;2010;1;-9;2; ;1;-9;-9;275000;1;1;-9; ;3; ; ;5;2;2010;1;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;4;3;3;3;3;06/07/2022;22:15:52;06/07/2022;22:18:25;153
896689;202208;9;9;1; ;1;590;2; ;1;1;290; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2016;3;2;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;4;08/08/2022;13:04:17;08/08/2022;13:07:18;181
896690;202207;9;6;3; ; ; ; ; ; ; ; ;2012;1;160000;1;5000;1;2310;330000;165000;1;1;320000;2022;3; ; ;3;2;2012;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;3;05/07/2022;07:56:41;11/07/2022;18:59:04;558143
896716;202207;7;7;3; ; ; ; ; ; ; ; ;2000;1;-8;2; ;1;-9;-9;285000;2;1;-9; ;3; ; ;7;1;2000;7;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;5;4;4;08/07/2022;06:42:01;08/07/2022;06:44:21;140
896738;202207;8;7;3; ; ; ; ; ; ; ; ;1989;1;56000;2; ;1;-9;450000;169000;2;3;-9; ;3; ; ;5;2;1989;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;3;4;4;04/07/2022;15:04:53;04/07/2022;15:10:10;317
896746;202207;6;7;3; ; ; ; ; ; ; ; ;2021;1;357000;1;-9;1;-9;400000;253500;1;1;-9; ;2; ; ;5;2;2021;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;4;2;5;5;5;06/07/2022;21:02:17;06/07/2022;21:07:53;336
896777;202207;8;8;3; ; ; ; ; ; ; ; ;1983;1;58000;1;7000;1;1377;630000;91000;2;1;480000;2022;3; ; ;6;2;1983;4;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;04/07/2022;14:33:01;04/07/2022;14:41:49;528
896807;202207;5;7;1; ;1;705;1;220;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2015;5;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;5;13/07/2022;17:21:44;13/07/2022;17:22:58;74
896847;202207;9;9;3; ; ; ; ; ; ; ; ;2007;1;452000;1;17000;1;22380;545000;421000;1;1;440000;2021;2; ; ;5;1;2008;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;04/07/2022;14:12:39;04/07/2022;14:15:58;199
896859;202207;7;7;3; ; ; ; ; ; ; ; ;2010;1;-9;1;3800;1;-9;100000;116000;1;1;99000;2022;1;1;70;2;2;2010;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;24/07/2022;17:32:58;24/07/2022;17:38:46;348
896911;202207;9;8;3; ; ; ; ; ; ; ; ;1990;1;-8;2; ;1;-8;-8;80000;2;1;-8; ;3; ; ;5;2;1975;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;06/07/2022;10:09:02;06/07/2022;10:12:00;178
896914;202207;8;7;3; ; ; ; ; ; ; ; ;1995;2; ; ; ; ; ;575;375;2;1;-9; ;2; ; ;6;2;1995;3;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;3;2; ;350; ; ; ; ;2; ; ;2;5;4;5;5;18/07/2022;10:16:01;18/07/2022;10:19:03;182
896936;202207;7;8;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;1992;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;5;18/07/2022;15:15:39;18/07/2022;15:18:10;151
896954;202207;10;9;3; ; ; ; ; ; ; ; ;2016;1;124766;1;-9;1;2900;320000;240000;1;1;245000;2022;1;1;438;4;1;2016;5;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;04/07/2022;17:52:10;04/07/2022;18:06:51;881
896957;202207;7;6;2; ;1;100;1;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;2014;4;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;3;2; ;20000; ; ; ; ;2; ; ;1;5;3;3;3;14/07/2022;14:24:34;14/07/2022;14:26:28;114
896969;202207;7;8;3; ; ; ; ; ; ; ; ;2019;1;57737;1;5342;1;1261;200000;169000;1;1;194000;2022;2; ; ;5;2;2019;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;4;05/07/2022;11:49:45;05/07/2022;12:02:44;779
897058;202207;10;10;3; ; ; ; ; ; ; ; ;2004;1;285000;2; ;1;10248;695000;445000;1;1;480000;-9;2; ; ;6;2;2005;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;5;5;25/07/2022;16:06:35;25/07/2022;16:10:03;208
897064;202207;10;10;3; ; ; ; ; ; ; ; ;2019;1;232453;1;600;1;3948;575000;355000;1;2;440000;2021;2; ; ;5;2;2019;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;23/07/2022;22:49:01;23/07/2022;22:53:31;270
897067;202207;9;8;3; ; ; ; ; ; ; ; ;1975;1;-9;-9; ;1;-9;-9;300000;2;4;-9; ;-9; ; ;3;1;1975;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;05/07/2022;08:28:22;05/07/2022;08:37:22;540
897113;202207;8;8;3; ; ; ; ; ; ; ; ;2013;1;200000;1;-9;1;-9;250000;170000;1;1;-9; ;2; ; ;5;2;2013;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;2;2;3;11/07/2022;18:24:29;11/07/2022;18:26:25;116
897114;202207;7;8;3; ; ; ; ; ; ; ; ;2018;1;-9;1;-9;1;-9;360000;185000;1;1;277000;2022;2; ; ;4;2;2018;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;4;4;04/07/2022;12:14:36;11/07/2022;13:26:11;609095
897146;202207;6;8;3; ; ; ; ; ; ; ; ;2020;1;349000;1;-8;1;-8;-9;275000;1;3;600000;2022;2; ; ;5;2;2021;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;4;5;5;04/07/2022;19:52:07;04/07/2022;19:53:36;89
897150;202207;9;7;3; ; ; ; ; ; ; ; ;2014;1;163000;1;4000;1;-9;380000;187500;1;1;309000;2022;1;1;144;3;2;2014;5;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;08/07/2022;15:02:40;08/07/2022;15:15:11;751
897177;202207;8;8;1; ;1;986;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2013;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;5;18/07/2022;14:23:56;18/07/2022;14:27:20;204
897229;202207;8;8;3; ; ; ; ; ; ; ; ;2018;1;-9;1;-9;1;-9;-9; ; ; ;-9; ;1;1;-9;4;2;2018;5;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;3;3;3;08/07/2022;11:58:43;08/07/2022;12:00:50;127
897245;202207;8;8;3; ; ; ; ; ; ; ; ;2000;1;265000;1;-9;1;-9;750000;385000;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23/07/2022;18:41:13; ; ; 
897253;202207;5;5;1; ;1;640;1;130;1;1;330; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2016;5;8;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;3;3;04/07/2022;14:45:13;04/07/2022;14:47:24;131
897317;202207;7;7;3; ; ; ; ; ; ; ; ;2004;2; ; ; ; ; ;-9; ; ; ;-8; ;1;4;-9;3;2;2007;4;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;2;3;3;13/07/2022;11:50:18;13/07/2022;11:55:08;290
897354;202207;9;9;3; ; ; ; ; ; ; ; ;2015;1;110000;2; ;1;2000;325000;190000;1;1;225000;2019;1;1;50;3;2;2015;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;4;4;4;11/07/2022;15:48:58;11/07/2022;15:52:49;231
897357;202208;8;7;1; ;1;600;2; ;1;1;64; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1976;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;4;5;3;3;3;23/08/2022;08:48:22;23/08/2022;08:59:29;667
897422;202207;9;10;1; ;1;1200;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2021;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;3;3;14/07/2022;19:29:21;14/07/2022;19:32:00;159
897428;202207;10;10;3; ; ; ; ; ; ; ; ;1975;2; ; ; ; ; ;550000;100000;2;4;432000;2021;2; ; ;5;2;1975;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;4;4;04/07/2022;13:40:48;04/07/2022;14:04:40;1432
897446;202208;9;9;3; ; ; ; ; ; ; ; ;2019;1;-8;1;25000;1;6000;900000;780000;1;2;725000;2022;2; ; ;8;2;2019;1;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;1;3;1;-8;230000; ; ; ; ;1;1;135;3;3;3;3;3;26/08/2022;20:39:47;26/08/2022;20:45:23;336
897574;202207;7;7;1; ;1;575;2; ;1;1;291; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2005;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;3;3;04/07/2022;12:51:36;04/07/2022;12:56:47;311
897625;202207;9;7;3; ; ; ; ; ; ; ; ;1980;2; ; ; ; ; ;400000;325000;2;4;340000;-9;2; ; ;5;2;1980;1;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;1;3;2; ;180000; ; ; ; ;1;1;500;1;5;5;5;4;13/07/2022;10:29:38;13/07/2022;10:33:25;227
897637;202207;9;9;3; ; ; ; ; ; ; ; ;2002;1;-8;2; ;1;-8;-8;345000;2;2;-9; ;2; ; ;4;2;2002;4;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;04/07/2022;20:36:49;04/07/2022;20:41:19;270
897653;202207;7;7;3; ; ; ; ; ; ; ; ;2008;1;185000;2; ;1;8340;325000;265000;1;1;298000;2022;2; ; ;4;2;2008;4;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;2;4;4;23/07/2022;14:45:54;23/07/2022;14:50:40;286
897660;202207;7;7;3; ; ; ; ; ; ; ; ;2019;1;160000;1;40000;1;-9;220000;190000;1;2;170000;-9;3; ; ;3;2;2019;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;4;11/07/2022;20:24:45;11/07/2022;20:28:38;233
897674;202208;7;6;3; ; ; ; ; ; ; ; ;2019;1;-9;1;-9;1;-9;330000;231000;1;1;-9; ;2; ; ;5;2;2019;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;30/08/2022;23:54:16;30/08/2022;23:56:01;105
897717;202207;6;7;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2000;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;3;3;3;04/07/2022;13:00:51;04/07/2022;13:01:30;39
897766;202207;8;8;1; ;1;707;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;2013;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;04/07/2022;13:29:50;04/07/2022;13:34:56;306
897805;202207;8;8;3; ; ; ; ; ; ; ; ;2016;1;180000;1;-9;1;-9;370000;207000;1;1;275000;2022;3; ; ;6;2;2016;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;12/07/2022;11:02:42;12/07/2022;11:08:39;357
897839;202207;8;8;3; ; ; ; ; ; ; ; ;2005;1;-8;1;-8;1;-8;-8; ; ; ;-8; ;2; ; ;6;2;2005;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;5;09/07/2022;18:56:38;09/07/2022;18:58:43;125
897857;202207;8;9;3; ; ; ; ; ; ; ; ;1999;1;-8;-9; ;-8; ;-8;370000;2;1;356000;2022;1;1;210;3;2;2000;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;11/07/2022;12:49:32;11/07/2022;12:58:30;538
897873;202207;7;8;3; ; ; ; ; ; ; ; ;2007;1;90000;1;100000;1;6500;650000;325000;1;2;485000;2022;3; ; ;6;2;2007;4;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;4;06/07/2022;10:25:50;06/07/2022;10:29:49;239
897906;202207;9;8;3; ; ; ; ; ; ; ; ;2002;1;141000;2; ;1;-9;230000;275000;2;1;189000;2022;3; ; ;4;2;2002;2;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;5;26/07/2022;16:58:38;26/07/2022;17:01:29;171
897911;202207;5;4;3; ; ; ; ; ; ; ; ;2021;1;163303;1;13502;1;1862;190000;150000;1;1;150000;2022;1;1;120;2;2;2021;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;4;4;2;3;2;11/07/2022;18:53:03;11/07/2022;19:03:14;611
897924;202208;7;7;3; ; ; ; ; ; ; ; ;-9;1;-9;-9; ;-8; ;-8;0; ; ;-8; ;-9; ; ;5;2;2016;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;-8; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;05/07/2022;11:43:40;01/08/2022;13:56:21;2340761
897952;202207;6;4;3; ; ; ; ; ; ; ; ;2020;1;-8;-9; ;-8; ;385000;310;1;1;-9; ;2; ; ;5;2;2020;4;3;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;2;2;1;24/07/2022;23:05:47;24/07/2022;23:09:04;197
897961;202207;7;2;3; ; ; ; ; ; ; ; ;1993;2; ; ; ; ; ;-9;145000;2;1;222000;2021;2; ; ;4;2;1993;4;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;19/07/2022;14:22:58;19/07/2022;14:25:12;134
897976;202207;8;8;3; ; ; ; ; ; ; ; ;1988;2; ; ; ; ; ;-9;150000;1;4;-9; ;3; ; ;2;2;1982;8;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;1;3;1;-9;-8; ; ; ; ;2; ; ;3;3;3;3;3;04/07/2022;16:43:03;04/07/2022;16:44:32;89
897982;202207;9;9;3; ; ; ; ; ; ; ; ;2016;1;450000;1;22500;1;-9;725000;400000;1;1;705000;2022;3; ; ;9;1;2016;1;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;5;05/07/2022;16:20:33;05/07/2022;16:23:11;158
898003;202207;8;8;3; ; ; ; ; ; ; ; ;2011;1;182000;1;18000;1;6286;385000;225000;1;1;332000;2022;2; ; ;4;2;2011;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;5;5;25/07/2022;21:30:22;25/07/2022;21:38:31;489
898004;202207;8;7;1; ;1;665;1;25;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2017;5;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;4;4;18/07/2022;12:11:56;18/07/2022;12:14:49;173
898022;202207;8;8;3; ; ; ; ; ; ; ; ;2019;1;160000;1;-9;1;-9;250000;200500;1;1;205000;2021;1;1;200;4;2;2019;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;4;12/07/2022;16:55:17;12/07/2022;16:58:41;204
898025;202207;7;8;3; ; ; ; ; ; ; ; ;2005;2; ; ; ; ; ;535000;370000;1;1;422000;2021;2; ; ;6;2;2005;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;3;4;07/07/2022;21:45:17;07/07/2022;21:55:04;587
898028;202207;8;8;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1999;4;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;07/07/2022;21:20:46;07/07/2022;21:23:02;136
898035;202207;8;9;3; ; ; ; ; ; ; ; ;2010;1;292000;1;4500;1;4500;375000;212500;1;1;218000;2022;2; ; ;6;2;2010;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;11/07/2022;20:46:03;11/07/2022;20:49:00;177
898061;202207;9;9;3; ; ; ; ; ; ; ; ;2004;1;-8;1;-8;1;-8;549000;260000;1;2;445000;2022;2; ; ;5;2;2004;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;04/07/2022;16:02:51;04/07/2022;16:08:21;330
898071;202207;7;6;1; ;1;655;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1994;2;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;5;5;2;2;5;13/07/2022;12:29:53;13/07/2022;12:39:14;561
898141;202207;7;7;1; ;1;1100;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2021;5;2;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;3;3;08/07/2022;15:02:25;08/07/2022;15:04:47;142
898199;202207;7;9;3; ; ; ; ; ; ; ; ;2018;1;-9;1;-9;2; ;330000;165000;1;3;260000;2022;3; ; ;2;2;2018;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;3;3;10/07/2022;17:18:28;10/07/2022;17:21:16;168
898211;202208;9;9;3; ; ; ; ; ; ; ; ;2012;2; ; ; ; ; ;365;210;1;1;340;2021;2; ; ;5;2;2012;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;3;4;4;22/08/2022;21:48:38;22/08/2022;21:51:19;161
898230;202207;10;10;3; ; ; ; ; ; ; ; ;2020;1;444000;1;11000;1;7970;525000;450000;1;3;405000;2022;2; ; ;3;2;2021;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;4;4;06/07/2022;21:21:53;06/07/2022;21:31:23;570
898237;202207;8;7;3; ; ; ; ; ; ; ; ;2020;1;300000;1;60000;1;4000;650000;555000;1;1;550000;2021;3; ; ;7;2;2020;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;3;2; ;650000; ; ; ; ;2; ; ;2;4;3;3;3;04/07/2022;16:24:20;04/07/2022;16:28:20;240
898242;202207;10;9;1; ;1;652;2; ;1;1;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;2020;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;5;5;17/07/2022;12:57:34;17/07/2022;13:04:50;436
