nomem_encr;ci22o_m;ci22o001;ci22o002;ci22o326;ci22o003;ci22o383;ci22o005;ci22o006;ci22o007;ci22o008;ci22o009;ci22o372;ci22o373;ci22o037;ci22o038;ci22o039;ci22o040;ci22o041;ci22o042;ci22o043;ci22o044;ci22o045;ci22o046;ci22o047;ci22o049;ci22o048;ci22o050;ci22o051;ci22o052;ci22o053;ci22o054;ci22o055;ci22o059;ci22o060;ci22o061;ci22o062;ci22o065;ci22o363;ci22o067;ci22o068;ci22o069;ci22o070;ci22o364;ci22o365;ci22o076;ci22o367;ci22o080;ci22o081;ci22o084;ci22o085;ci22o100;ci22o327;ci22o087;ci22o374;ci22o090;ci22o091;ci22o092;ci22o341;ci22o094;ci22o095;ci22o096;ci22o098;ci22o099;ci22o328;ci22o329;ci22o393;ci22o101;ci22o143;ci22o330;ci22o102;ci22o103;ci22o375;ci22o376;ci22o111;ci22o368;ci22o114;ci22o115;ci22o117;ci22o118;ci22o344;ci22o125;ci22o128;ci22o129;ci22o130;ci22o135;ci22o136;ci22o140;ci22o333;ci22o336;ci22o394;ci22o144;ci22o146;ci22o147;ci22o148;ci22o149;ci22o150;ci22o151;ci22o152;ci22o153;ci22o395;ci22o154;ci22o155;ci22o156;ci22o159;ci22o160;ci22o161;ci22o162;ci22o163;ci22o164;ci22o165;ci22o166;ci22o167;ci22o168;ci22o169;ci22o170;ci22o171;ci22o172;ci22o173;ci22o174;ci22o396;ci22o397;ci22o386;ci22o387;ci22o388;ci22o389;ci22o391;ci22o392;ci22o175;ci22o176;ci22o325;ci22o177;ci22o384;ci22o385;ci22o203;ci22o204;ci22o205;ci22o206;ci22o207;ci22o208;ci22o209;ci22o210;ci22o211;ci22o212;ci22o213;ci22o214;ci22o221;ci22o222;ci22o223;ci22o224;ci22o337;ci22o226;ci22o338;ci22o339;ci22o229;ci22o236;ci22o237;ci22o238;ci22o239;ci22o240;ci22o241;ci22o242;ci22o377;ci22o378;ci22o245;ci22o246;ci22o247;ci22o248;ci22o249;ci22o250;ci22o251;ci22o252;ci22o253;ci22o254;ci22o255;ci22o379;ci22o257;ci22o258;ci22o261;ci22o380;ci22o264;ci22o265;ci22o292;ci22o293;ci22o294;ci22o295;ci22o381;ci22o299;ci22o300;ci22o301;ci22o302;ci22o303;ci22o304;ci22o382;ci22o306;ci22o307;ci22o340;ci22o309;ci22o352;ci22o353;ci22o354;ci22o355;ci22o356;ci22o313;ci22o314;ci22o315;ci22o316;ci22o317;ci22o318;ci22o319;ci22o320;ci22o321;ci22o322
868920;202206;2;72;1950;1;9;7;7;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;11245; ;3865; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ; ; ; ; ;15109; ; ;38537; ;2300;4;4;4;4;4;4;3;5;0;0;0;0;0;0;1;4;3;2; ; ; ;3;4;7;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;5;1;5;3;2;5;3;4;5;5;5;5;5;07/06/2022;21:10:11;15/06/2022;10:02:38;651147
868975;202206;3;30;1991;1;1;6;6;4;1;1;-9;3;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;0;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;6; ;-9999999;5;-8;2;2;1;1;2;4;8;8;0;0;0;0;0;0;1;4;3;2; ;20; ;3;2;6;3;2;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;1;3;1;5;3;3;3;20/06/2022;12:42:22;20/06/2022;12:47:37;315
868982;202206;1;52;1969;1;1;8;7;5;1;1;53570; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;1;0; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1250; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;1;968;2; ;2; ;2; ;2; ;2; ;2; ; ; ;53570; ; ;70000; ;3500;3;2;2;2;2;2;8;9;0;0;0;0;0;0;1;4;2;2; ;0; ;3;3;7;5;3;1;0;0;0; ; ; ;2; ;2; ;1;1;4;1;1;1;1;1;1;1;1;5;5;5;5;06/06/2022;14:26:22;06/06/2022;14:42:15;953
868984;202206;1;44;1978;1;1;6;7;4;1;1;60000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ;-9999999;9; ;50000; ;3500;2;2;3;2;2;2;0;7;0;0;0;0;0;0;1;2;1;1;1;5; ;2;4;8;3;3;1;0;0;0; ; ; ;2; ;2; ;1;3;1;1;1;3;1;1;1;6;4;4;4;3;3;08/06/2022;20:33:15;08/06/2022;20:40:12;417
868999;202206;1;31;1990;0;1;7;7;6;1;1;-9;4;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;6; ;-9999999;3;1300;2;2;2;3;2;2;5;8;0;0;0;0;0;0;1;4;3;2; ;10; ;3;3;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;1;2;4;4;2;3;3;06/06/2022;14:33:43;06/06/2022;14:44:50;667
869005;202206;1;63;1958;1;1;7;9;7;1;1;69000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9;1; ; ;2; ; ; ; ; ;2; ; ;1;2000; ;2; ;2; ;2; ;2; ;1;4000;2; ;2; ; ; ;68600; ; ;58500; ;30000;3;2;2;2;2;2;5;9;0;0;0;0;0;0;1;5;3;2; ;10; ;4;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;1;1;5;1;1;1;1;1;1;4;4;4;4;19/06/2022;15:02:01;19/06/2022;15:17:56;955
869046;202206;2;76;1946;1;9;7;6;1;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;-9;3;-9;1; ; ;1;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;600; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;-9999999;2; ;25000; ;2500;4;4;4;4;2;3;2;5;0;1;0;0;0;0;0;3;2;2; ; ; ;2;4;6;3;4;1;0;0;0; ; ; ;2; ;2; ;1;2;2;2;5;2;1;1;6;6;2;5;4;4;4;17/06/2022;15:18:36;17/06/2022;15:30:47;731
869058;202206;2;54;1968;1;1;7;6;5;1;1;10000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;1;0;0; ;0;0;0;0;0;1;0; ; ;0; ; ; ; ;-9;2; ; ; ; ; ; ; ; ; ; ; ; ; ;-9; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;1;-9;2; ;2; ;2; ; ; ;-9999999;3; ;52000; ;3500;3;2;3;2;4;4;8;6;0;0;0;0;0;0;1;4;2;2; ;50; ;3;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;4;4;4;1;4;4;3;3;4;1;5;3;3;5;28/06/2022;20:50:44;28/06/2022;20:59:53;549
869061;202206;2;32;1989;1;1;8;8;6;1;1;-8;-8;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;1;0; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;-9;-9999999;-9999999;-8;-8;2;4;3;3;2;1;6;6;0;0;0;0;0;0;1;2;1;1;3;1; ;2;3;8;3;3;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;5;1;2;5;4;2;2;2;13/06/2022;16:01:52;13/06/2022;16:10:01;489
869064;202206;1;61;1961;0;1;7;7;8;1;1;72000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5100; ;200; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;1;2400;2; ;2; ;2; ;2; ; ; ;72000; ; ;45000; ;1800;4;4;4;4;4;4;7;6;0;0;0;0;0;0;1;4;3;2; ;0; ;4;3;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;3;1;1;5;1;1;5;1;2;1;5;5;5;5;09/06/2022;00:23:29;09/06/2022;00:32:05;516
869083;202206;1;41;1980;0;1;8;7;5;1;1;3500; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8000; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;-9;-9999999;-9999999;-9;-8;4;4;4;4;4;4;7;7;0;0;0;0;0;0;1;4;2;2; ;0; ;3;3;8; ; ;1;0;0;0; ; ; ;2; ;2; ;1;3;5;1;1;1;1;1;1;2;3;3;3;3;3;07/06/2022;14:51:47;07/06/2022;14:56:05;258
869084;202206;1;42;1979;0;1;8;7;6;1;1;60000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0; ;0;0; ;0;0;1;0; ; ;0; ;2400; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1000; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;50000; ; ;-9999999;6;2500;2;4;3;2;2;2;5;8;0;0;0;0;0;0;1;4;3;2; ;25; ;4;2;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;4;1;1;1;1;1;5;5;5;3;12/06/2022;06:29:24;12/06/2022;06:39:42;618
869088;202206;1;84;1937;0;8;7;8;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;35000; ;-9;3; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;-9999999;6; ;26000; ;1900;4;4;4;4;4;4;8;10;0;0;0;0;0;0;1;4;3;2; ; ; ;5;3;8; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;5;1;1;1;1;1;5;1;3;2;25/06/2022;19:59:52;25/06/2022;20:10:41;649
869094;202206;1;69;1952;0;9;7;6;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;16; ;5; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;3; ;3; ;3; ;2; ; ; ; ; ;20; ; ;16; ;18;4;4;4;4;4;4;6;7;0;0;0;0;0;0;1;4;2;2; ; ; ;3;3;6; ; ;1;0;0;0; ; ; ;2; ;2; ;1;3;4;1;5;3;5;5;1;1;1;5;5;5;5;27/06/2022;14:19:18;27/06/2022;14:24:45;327
869107;202207;1;47;1975;1;1;7;7;4;1;2;32000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;1;0; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2400; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;2; ;2; ;2; ;2; ; ; ;-9999999;-9;-9999999;-9999999;-9;4000;2;2;2;2;2;2;7;7;0;0;0;0;0;0;1;4;3;2; ;25; ;4;3;8;3;3;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;1;1;5;3;3;3;07/07/2022;11:49:14;07/07/2022;12:04:01;887
869116;202207;1;56;1965;1;1;9;8;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25/07/2022;19:58:06; ; ; 
869122;202206;1;44;1978;1;1;8;8;5;1;1;73000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;1;10000; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;9; ;75000; ;3000;2;2;2;2;2;2;5;8;0;0;0;0;0;0;1;5;3;1; ;5; ;5;3;8;3;2;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;1;1;1;5;3;3;3;19/06/2022;16:29:05;19/06/2022;16:33:49;284
869125;202206;1;89;1932;0;9;9;8;5;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0; ; ;-9;3; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;3; ;3; ;3; ;2; ; ; ; ; ;-9999998;-8;-9999998;-9999999;-8;-8;4;4;4;4;4;4;4;6;0;0;0;0;0;0;1;2;3;2; ; ; ;4;4;5; ; ;-8;-8;-8;-8; ; ; ;2; ;2; ;5;5;5;5;5;3;1;5;2;4;1;4;2;5;5;22/06/2022;13:47:42;22/06/2022;14:07:24;1182
869137;202206;1;82;1940;0;9;7;7;8;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;16410; ;22779; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;1;2200; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;-9999999;-9;-9999999;3006; ;2100;4;4;4;4;4;4;5;8;0;0;0;0;0;0;1;4;3;2; ; ; ;4;4;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;5;4;5;4;1;1;1;1;4;4;5;2;2;12/06/2022;21:25:37;12/06/2022;22:00:17;2080
869159;202206;1;23;1999;0;7;7;5;5;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0; ;0;0;0;0; ; ;0;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;0;0;0;0;0;0;0;0; ; ; ; ;-9;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;1;500; ;2; ;2; ;2; ; ; ; ; ;2; ; ; ; ; ;0; ; ;-9999999;-9;1500;4;3;4;4;4;4;6;6;0;0;1;0;0;1;0;2;2;2; ; ; ;3;2;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;3;1;5;1;1;1;6;3;2;3;3;2;2;27/06/2022;21:13:05;27/06/2022;21:32:59;1194
869189;202206;1;69;1953;1;9;5;6;0;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;-9;-8;-9;-8; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ; ; ; ; ;-9999998;-8;-9999998;-9999999;-8;-8;4;4;4;4;4;4;5;7;0;0;0;0;0;0;1;4;2;2; ; ; ;-9;-9;5;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;2;3;1;5;1;1;1;20/06/2022;16:49:51;20/06/2022;16:57:05;434
869201;202207;2;43;1978;1;1;7;8;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26/07/2022;12:51:01; ; ; 
869241;202207;1;56;1965;1;1;7;8;7;1;1;-9;5;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7000; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;8; ;-9999999;6;4500;2;4;2;3;4;4;5;9;0;0;0;0;0;0;1;5;3;2; ;5; ;5;3;6;4;2;1;0;0;0; ; ; ;2; ;2; ;1;3;3;1;5;1;3;5;1;2;3;4;3;4;3;10/07/2022;16:10:08;23/07/2022;13:53:55;1115027
869256;202206;2;53;1968;1;1;8;10;5;1;1;-9;3;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;16000; ; ;-9999999;4;1500;2;2;2;4;4;4;5;10;0;0;0;0;0;0;1;5;3;2; ;0; ;5;2;10;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;3;1;1;1;5;5;5;5;28/06/2022;21:20:58;28/06/2022;21:30:51;593
869277;202206;1;68;1953;1;9;4;3;4;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;11245; ;10834; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;3; ;3; ;2; ;2; ; ; ; ; ;21322; ; ;-9999999;4;2250;4;4;4;4;2;2;4;4;1;1;0;0;0;0;0;2;1;1;1; ; ;3;3;4;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;1;1;5;3;1;1;2;3;3;4;3;3;4;14/06/2022;14:22:12;14/06/2022;14:37:28;916
869285;202206;2;54;1967;1;8;8;9;7;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;1;0;0;0; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4800; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ;-9999998;3; ;36000; ;2000;2;2;2;2;2;2;5;8;0;0;0;0;0;0;1;4;3;2; ; ; ;4;3;8;1;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;3;1;2;1;5;3;3;5;19/06/2022;09:22:39;19/06/2022;09:39:58;1039
869293;202206;2;70;1951;1;9;9;7;5;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;1;0;0; ; ;11245; ;5540; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;16785; ; ;55402; ;3000;4;4;4;4;4;4;6;7;0;0;0;0;0;0;1;4;2;2; ; ; ;3;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;3;1;5;1;1;1;2;2;1;4;3;5;5;06/06/2022;12:30:56;06/06/2022;13:45:35;4479
